Species,Gender,Ethicity,Index,First,Index2,Last
Dark Elf,Female,,23,Thirayna,23,Vanriun
Dark Elf,Female,,24,Sedyda,24,Tunmalen
Dark Elf,Female,,25,Sadevela,25,Ramovur
Dark Elf,Female,,26,Demelle,26,Oniugruh
Dark Elf,Female,,27,Volrvyne,27,Verohelas
Dark Elf,Female,,28,Brelynd,28,Daremalvel
Dark Elf,Female,,29,Phepahi,29,Eeralnesh
Dark Elf,Female,,30,Melila,30,Erul
Dark Elf,Female,,31,Ghikla,31,Melsllian
Dark Elf,Female,,32,Fealu,32,Khienoda
Dark Elf,Female,,33,Seddrasi,33,Sianded
Dark Elf,Female,,34,Golmlyna,34,Dranil
Dark Elf,Female,,35,Taluose,35,T'rizleth
Dark Elf,Female,,36,Rolanorea,36,Baluoth
Dark Elf,Female,,37,Anirayna,37,Osondrith
Dark Elf,Female,,38,Indrela,38,Devarys
Dark Elf,Female,,39,Nothrele,39,Dranrandus
Dark Elf,Female,,40,Rhycri,40,Bhundris
Dark Elf,Female,,41,Madaynu,41,Nundrudos
Dark Elf,Female,,42,Shelithah,42,Arnavo
Dark Elf,Female,,43,Iirila,43,Kozonat
Dark Elf,Female,,44,Gronykh,44,Worse
Dark Elf,Female,,45,Chaphrame,45,Salmhyron
Dark Elf,Female,,46,Siila,46,Punramo
Dark Elf,Female,,47,Milerri,47,Garar
Dark Elf,Female,,48,Savile,48,Donirel
Dark Elf,Female,,49,Zivru,49,Diendidaic
Dark Elf,Female,,50,Irileth,50,Savinevanni
Dark Elf,Male,,1,Sadrel,1,Ruzaesin
Dark Elf,Male,,2,Qhabsede,2,Rerthram
Dark Elf,Male,,3,Uleond,3,Demvas
Dark Elf,Male,,4,Elethen,4,Selandas
Dark Elf,Male,,5,Bethros,5,Dhogruzin
Dark Elf,Male,,6,Gaclaeth,6,Creersizis
Dark Elf,Male,,7,Vadethes,7,Ozarlut
Dark Elf,Male,,8,Diendus,8,Dulaal
Dark Elf,Male,,9,Falsgus,9,Orelu
Dark Elf,Male,,10,Arveynos,10,Bheederlash
Dark Elf,Male,,11,Nelsthen,11,Aveothi
Dark Elf,Male,,12,Riidras,12,Varibar
Dark Elf,Male,,13,Taume,13,Reythri
Dark Elf,Male,,14,Taldyn,14,Omalcele
Dark Elf,Male,,15,Ervekan,15,Cheinnis
Dark Elf,Male,,16,Bethros,16,Didro
Dark Elf,Male,,17,Maras,17,Seloilnith
Dark Elf,Male,,18,Qerhoni,18,Alveathil
Dark Elf,Male,,19,Forvosi,19,Belahi
Dark Elf,Male,,20,Tervban,20,Sonnut
Dark Elf,Male,,21,Senoi,21,Avnesed
Dark Elf,Male,,22,Nelvon,22,Hlenlian
Dark Elf,Male,,23,Bolvyn,23,Shrizeih
Dark Elf,Male,,24,Dirvdis,24,Hlaanim
Dark Elf,Male,,25,Idronar,25,Driltar
Dark Elf,Male,,26,Kiliban,26,Diardil
Dark Elf,Male,,27,Andel,27,Athringi
Dark Elf,Male,,28,Nicuni,28,Reloador
Dark Elf,Male,,29,Gholuk,29,Keindizaen
Dark Elf,Male,,30,Gruglal,30,Binnaes
Dark Elf,Male,,31,Tarar,31,Birthogu
Dark Elf,Male,,32,Mjahlar,32,Wiusandeh
Dark Elf,Male,,33,Feleon,33,Theenosash
Dark Elf,Male,,34,Tukir,34,Bedharian
Dark Elf,Male,,35,Sul,35,Turaegruc
Dark Elf,Male,,36,Eldien,36,Ebagaes
Dark Elf,Male,,37,Bolvol,37,Pherdadon
Dark Elf,Male,,38,Rirruh,38,Raravion
Dark Elf,Male,,39,Breynshad,39,Varlit
Dark Elf,Male,,40,Erame,40,Droarian
Dark Elf,Male,,41,Zemirn,41,Dollan
Dark Elf,Male,,42,Suleadas,42,Kores
Dark Elf,Male,,43,Lluther,43,Viadinda
Dark Elf,Male,,44,Nalral,44,Bhonnono
Dark Elf,Male,,45,Thalas,45,Othaeran
Dark Elf,Male,,46,Dynus,46,Omeleth
Dark Elf,Male,,47,Mevel,47,Danhan
Dark Elf,Male,,48,Vonse,48,Varierus
Dark Elf,Male,,49,Urebo,49,Drivam
Dark Elf,Male,,50,Falyna,50,Geilride
Deep Gnome,Female,,1,Yegna,1,Copperchecker
Deep Gnome,Female,,2,Wamkilda,2,Dirtshoveler
Deep Gnome,Female,,3,Zavyella,3,Roughcleaner
Deep Gnome,Female,,4,Wetreirri,4,Boulderchewer
Deep Gnome,Female,,5,Erteena,5,Turfteeth
Deep Gnome,Female,,6,Krilsaryi,6,Goldpresser
Deep Gnome,Female,,7,Sherbaidd,7,The Earthen Sage
Deep Gnome,Female,,8,Ghutadi,8,Zirconpusher
Deep Gnome,Female,,9,Uthel,9,Agateback
Deep Gnome,Female,,10,Ulmall,10,Silvercounter
Deep Gnome,Female,,11,Buslanna,11,Spinelcheek
Deep Gnome,Female,,12,Schulgeelke,12,Slatecheek
Deep Gnome,Female,,13,Ithah,13,Dirtcleaner
Deep Gnome,Female,,14,Yivyeedd,14,Metalmolder
Deep Gnome,Female,,15,Basaltskin,15,Mineralfoot
Deep Gnome,Female,,16,Snerthai,16,Basaltskin
Deep Gnome,Female,,17,Rockfinder,17,Masonchest
Deep Gnome,Female,,18,Lesken,18,Guardian of the Crystal Veins
Deep Gnome,Female,,19,Snithre,19,Ironcarver
Deep Gnome,Female,,20,Deghi,20,Oresenser
Deep Gnome,Female,,21,Adamanthewer,21,Pebblehand
Deep Gnome,Female,,22,Wertianni,22,Sturdycatcher
Deep Gnome,Female,,23,Ughalli,23,of the Luminous Depths
Deep Gnome,Female,,24,Gravelcounter,24,Slatechiseler
Deep Gnome,Female,,25,Bartaishe,25,Limegatherer
Deep Gnome,Female,,26,Lelshe,26,Rockfinder
Deep Gnome,Female,,27,Lelshalki,27,Alloysenser
Deep Gnome,Female,,28,Tethrarya,28,Dirtpresser
Deep Gnome,Female,,29,Boulderchewer,29,Zincgetter
Deep Gnome,Female,,30,Ghages,30,of the Whispering Caves
Deep Gnome,Female,,31,Pelletcleaner,31,Grimebiter
Deep Gnome,Female,,32,Spinelmender,32,Sapphirepacker
Deep Gnome,Female,,33,Thiniell,33,the Tunneller
Deep Gnome,Female,,34,Gricknaldi,34,Rubblerinser
Deep Gnome,Female,,35,Irvall,35,Spinelmender
Deep Gnome,Female,,36,Krugdascha,36,Bouldermug
Deep Gnome,Female,,37,Gheskaida,37,"of the Glittering Grotto
"
Deep Gnome,Female,,38,Lulve,38,Mineralheart
Deep Gnome,Female,,39,Pebblehand,39,Lazulibringer
Deep Gnome,Female,,40,Kignih,40,Wirechest
Deep Gnome,Female,,41,Mallarra,41,Diamondsorter
Deep Gnome,Female,,42,Elsheinn,42,Alloychest
Deep Gnome,Female,,43,Melmela,43,Pitknuckle
Deep Gnome,Female,,44,Moldsweeper,44,Diamondcleanser
Deep Gnome,Female,,45,Nusle,45,Peridotseizer
Deep Gnome,Female,,46,Schilsinne,46,Bricksplitter
Deep Gnome,Female,,47,Schnulmischa,47,Alabastertemperer
Deep Gnome,Female,,48,Irsas,48,Emeraldvein
Deep Gnome,Female,,49,Schilsishi,49,Millcrusher
Deep Gnome,Female,,50,Obsidiansaver,50,Pitpusher
Deep Gnome,Male,,1,Shotlank,1,Lumpeyes
Deep Gnome,Male,,2,Zheltrald,2,Gravelcounter
Deep Gnome,Male,,3,Snaldars,3,Pebblehand
Deep Gnome,Male,,4,Zilkink,4,Sturdycounter
Deep Gnome,Male,,5,Tondrut,5,Ingottemperer
Deep Gnome,Male,,6,Shurdran,6,of the Forgotten Barony
Deep Gnome,Male,,7,Taggil,7,Fossiltooth
Deep Gnome,Male,,8,Bidlell,8,Boulderchewer
Deep Gnome,Male,,9,Wordril,9,The Driller
Deep Gnome,Male,,10,Zeedgi,10,Limenose
Deep Gnome,Male,,11,Schnatrand,11,Steelmaker
Deep Gnome,Male,,12,Witla,12,Seambones
Deep Gnome,Male,,13,Theikla,13,Geoswitcher
Deep Gnome,Male,,14,Brelwan,14,Obsidiansaver
Deep Gnome,Male,,15,Breentend,15,Lazulibleacher
Deep Gnome,Male,,16,Scherthmet,16,Pelletscanner
Deep Gnome,Male,,17,Kraardrald,17,Groundstocker
Deep Gnome,Male,,18,Sharbluld,18,Ingotcrusher
Deep Gnome,Male,,19,Bridlald,19,Silverbleacher
Deep Gnome,Male,,20,Drugud,20,Soilsorter
Deep Gnome,Male,,21,Schoktid,21,Bedrocksurveyor
Deep Gnome,Male,,22,Zignars,22,Steelhead
Deep Gnome,Male,,23,Thendruc,23,Emeraldcleanser
Deep Gnome,Male,,24,Wegnu,24,Stonygrinder
Deep Gnome,Male,,25,Giddlat,25,Gravelbringer
Deep Gnome,Male,,26,Snoltrank,26,Slateback
Deep Gnome,Male,,27,Fruktu,27,Turfeye
Deep Gnome,Male,,28,Frielwan,28,Granitechewer
Deep Gnome,Male,,29,Kalsched,29,Silvergrinder
Deep Gnome,Male,,30,Shalleg,30,Millhead
Deep Gnome,Male,,31,Brethrid,31,The Drider Rider
Deep Gnome,Male,,32,Kuknun,32,Spinelmender
Deep Gnome,Male,,33,Khaindars,33,Depositbiter
Deep Gnome,Male,,34,Schailkal,34,Pittwister
Deep Gnome,Male,,35,Britrut,35,Moldsweeper
Deep Gnome,Male,,36,Wordra,36,Rockstocker
Deep Gnome,Male,,37,Sneklig,37,Moldtwister
Deep Gnome,Male,,38,Gridmall,38,Agatestasher
Deep Gnome,Male,,39,Taldred,39,Rockfinder
Deep Gnome,Male,,40,Beigle,40,Peridotcleaner
Deep Gnome,Male,,41,Wurtud,41,Dustchest
Deep Gnome,Male,,42,Frelthud,42,Cobaltfist
Deep Gnome,Male,,43,Koktheld,43,Flintear
Deep Gnome,Male,,44,Schnockhe,44,Tintwirler
Deep Gnome,Male,,45,Daidla,45,Jointloader
Deep Gnome,Male,,46,Thuckeld,46,Lapiscrusher
Deep Gnome,Male,,47,Khignal,47,Crystalheart
Deep Gnome,Male,,48,Wuckhirs,48,Boulderchewer
Deep Gnome,Male,,49,Shuttell,49,Slabmolder
Deep Gnome,Male,,50,Ghordri,50,of the Forbidden Mine
Firbolg,Female,,1,Kyrth,1,Mar
Firbolg,Female,,2,Ymlet,2,Van
Firbolg,Female,,3,Uvyng,3,Cianm
Firbolg,Female,,4,Gelle,4,Vel
Firbolg,Female,,5,Ssa,5,V'ndi
Firbolg,Female,,6,Ic,6,Fha'f
Firbolg,Female,,7,Iel,7,Uthor
Firbolg,Female,,8,Iyrae,8,U'mar
Firbolg,Female,,9,Wynve,9,Ie'ar
Firbolg,Female,,10,Chala,10,Helnf
Firbolg,Female,,11,Krolo,11,C'han
Firbolg,Female,,12,Ril,12,Erin
Firbolg,Female,,13,Hath,13,Pyrr
Firbolg,Female,,14,Wyren,14,Kro'm
Firbolg,Female,,15,Shar,15,Andor
Firbolg,Female,,16,Jajn,16,Orlio
Firbolg,Female,,17,Mir,17,Pir'c
Firbolg,Female,,18,Pyxha,18,Ap'er
Firbolg,Female,,19,Lar,19,Isove
Firbolg,Female,,20,Haemo,20,Uv'ik
Firbolg,Female,,21,Yldar,21,V'var
Firbolg,Female,,22,Rael,22,Fal'a
Firbolg,Female,,23,Rth,23,L'aru
Firbolg,Female,,24,Ganty,24,Chali
Firbolg,Female,,25,Yrael,25,Harom
Firbolg,Female,,26,Halan,26,Sar
Firbolg,Female,,27,Drgri,27,Xha'f
Firbolg,Female,,28,Beala,28,Evi'e
Firbolg,Female,,29,Yllit,29,M'ndr
Firbolg,Female,,30,Ossa,30,I'ann
Firbolg,Female,,31,Ven,31,Dyr
Firbolg,Female,,32,Jhara,32,Es
Firbolg,Female,,33,Faero,33,Gen
Firbolg,Female,,34,Elyn,34,F'ari
Firbolg,Female,,35,Filad,35,Ha'al
Firbolg,Female,,36,Hoada,36,Jeon
Firbolg,Female,,37,Hatar,37,Lion
Firbolg,Female,,38,Phuil,38,Fa'or
Firbolg,Female,,39,Dyl,39,Synn
Firbolg,Female,,40,Zhorn,40,D'str
Firbolg,Female,,41,Yrae,41,Gly'o
Firbolg,Female,,42,Brynn,42,A'ndi
Firbolg,Female,,43,Jhara,43,Lbryn
Firbolg,Female,,44,Ryn,44,Fl'el
Firbolg,Female,,45,Rric,45,Orsan
Firbolg,Female,,46,Quynn,46,T'nth
Firbolg,Female,,47,Jande,47,Pha'd
Firbolg,Female,,48,Fel,48,Mmako
Firbolg,Female,,49,Onbii,49,Gal't
Firbolg,Female,,50,Xharl,50,Biari
Firbolg,Male,,1,Maer,1,Ri'rr
Firbolg,Male,,2,Aloss,2,Lion
Firbolg,Male,,3,Rth,3,Mimar
Firbolg,Male,,4,Ion,4,Im
Firbolg,Male,,5,Fin,5,Rdual
Firbolg,Male,,6,Vaer,6,Dril
Firbolg,Male,,7,Zael,7,A'tev
Firbolg,Male,,8,Fildc,8,Drild
Firbolg,Male,,9,Phar,9,Kojha
Firbolg,Male,,10,Stria,10,Dan
Firbolg,Male,,11,Var,11,Helng
Firbolg,Male,,12,Ildh,12,Khil
Firbolg,Male,,13,Lais,13,V'ndr
Firbolg,Male,,14,Ious,14,Mar
Firbolg,Male,,15,Fing,15,Ku'aemi
Firbolg,Male,,16,Fild,16,Ran
Firbolg,Male,,17,Yffros,17,Hora
Firbolg,Male,,18,Mlaro,18,Chin
Firbolg,Male,,19,Yfing,19,Rrice
Firbolg,Male,,20,Vvaern,20,Iy'sh
Firbolg,Male,,21,Har,21,Aer
Firbolg,Male,,22,Zelph,22,Ha'dril
Firbolg,Male,,23,Pyl,23,V'ndi
Firbolg,Male,,24,Mbor,24,Rnzus
Firbolg,Male,,25,Meon,25,Diel
Firbolg,Male,,26,Meon,26,D'str
Firbolg,Male,,27,Tevan,27,Lor
Firbolg,Male,,28,Uelio,28,Khil
Firbolg,Male,,29,Heian,29,O'end
Firbolg,Male,,30,Hatha,30,O'loss
Firbolg,Male,,31,Fael,31,L'eli
Firbolg,Male,,32,Susk,32,Yx'hido
Firbolg,Male,,33,Sar,33,D'stroi
Firbolg,Male,,34,Mbor,34,T'lidyr
Firbolg,Male,,35,Ana,35,Ievan
Firbolg,Male,,36,Nys,36,Olvar
Firbolg,Male,,37,Bialo,37,Fal'tun
Firbolg,Male,,38,Ion,38,Xha'd
Firbolg,Male,,39,Rphae,39,Vel
Firbolg,Male,,40,Hin,40,Uo'dr
Firbolg,Male,,41,Yster,41,Dan
Firbolg,Male,,42,Vel,42,Melio
Firbolg,Male,,43,Dal,43,The
Firbolg,Male,,44,Arom,44,Iral'
Firbolg,Male,,45,Zari,45,Galas
Firbolg,Male,,46,Chin,46,A'aeg
Firbolg,Male,,47,Iah,47,Iel
Firbolg,Male,,48,Bel,48,Gisv'
Firbolg,Male,,49,Mboru,49,Idyr
Firbolg,Male,,50,Dual,50,Yrr
Githyanki,Female,,1,Faalle,,
Githyanki,Female,,2,Qeh'zal,,
Githyanki,Female,,3,Fandeth,,
Githyanki,Female,,4,Velre,,
Githyanki,Female,,5,An'leth,,
Githyanki,Female,,6,Vaagrag,,
Githyanki,Female,,7,Vegru,,
Githyanki,Female,,8,Yir'rug,,
Githyanki,Female,,9,Vegrar,,
Githyanki,Female,,10,Valla,,
Githyanki,Female,,11,Qessu,,
Githyanki,Female,,12,Ira,,
Githyanki,Female,,13,Yilludrag,,
Githyanki,Female,,14,Ah'zu,,
Githyanki,Female,,15,Yagra,,
Githyanki,Female,,16,Vitra,,
Githyanki,Female,,17,Zirsteth,,
Githyanki,Female,,18,Jirstug,,
Githyanki,Female,,19,Samrul,,
Githyanki,Female,,20,Yalruth,,
Githyanki,Female,,21,Sar'rel,,
Githyanki,Female,,22,Pah'zur,,
Githyanki,Female,,23,S'raarste,,
Githyanki,Female,,24,S'rilluri,,
Githyanki,Female,,25,Igral,,
Githyanki,Female,,26,Zainadri,,
Githyanki,Female,,27,Zenu,,
Githyanki,Female,,28,Yellug,,
Githyanki,Female,,29,Pela,,
Githyanki,Female,,30,Qaasseth,,
Githyanki,Female,,31,Vamrer,,
Githyanki,Female,,32,Jaah'zag,,
Githyanki,Female,,33,San'lar,,
Githyanki,Female,,34,An'lel,,
Githyanki,Female,,35,Zissag,,
Githyanki,Female,,36,Fegrug,,
Githyanki,Female,,37,Silur,,
Githyanki,Female,,38,Faalleth,,
Githyanki,Female,,39,Qisse,,
Githyanki,Female,,40,Fellal,,
Githyanki,Female,,41,Qigre,,
Githyanki,Female,,42,V'nessu,,
Githyanki,Female,,43,V'nainuzel,,
Githyanki,Female,,44,Yerath,,
Githyanki,Female,,45,Qer're,,
Githyanki,Female,,46,Jaaleth,,
Githyanki,Female,,47,Pen'lag,,
Githyanki,Female,,48,Jarudrath,,
Githyanki,Female,,49,Aaleth,,
Githyanki,Female,,50,Valra,,
Githyanki,Male,,1,Vyn,,
Githyanki,Male,,2,Venoth,,
Githyanki,Male,,3,Xopirdun,,
Githyanki,Male,,4,Eroth,,
Githyanki,Male,,5,Kypilon,,
Githyanki,Male,,6,Kom'i'c,,
Githyanki,Male,,7,Koc,,
Githyanki,Male,,8,Gys,,
Githyanki,Male,,9,Trapis,,
Githyanki,Male,,10,Disoc,,
Githyanki,Male,,11,Lyd'a'c,,
Githyanki,Male,,12,Kolas,,
Githyanki,Male,,13,R'a'lin,,
Githyanki,Male,,14,Gedas,,
Githyanki,Male,,15,Vydoth,,
Githyanki,Male,,16,Ga'arardan,,
Githyanki,Male,,17,Jas'a'th,,
Githyanki,Male,,18,Xymath,,
Githyanki,Male,,19,Vimas,,
Githyanki,Male,,20,X'a'as,,
Githyanki,Male,,21,Kic,,
Githyanki,Male,,22,Lydos,,
Githyanki,Male,,23,Vyth,,
Githyanki,Male,,24,Qa'akath,,
Githyanki,Male,,25,K'a'ros,,
Githyanki,Male,,26,Jam'i'n,,
Githyanki,Male,,27,Qin,,
Githyanki,Male,,28,A'aris,,
Githyanki,Male,,29,Trapon,,
Githyanki,Male,,30,Yrin,,
Githyanki,Male,,31,Dykan,,
Githyanki,Male,,32,Vipin,,
Githyanki,Male,,33,Yson,,
Githyanki,Male,,34,Limin,,
Githyanki,Male,,35,Kisith,,
Githyanki,Male,,36,Jel'a'n,,
Githyanki,Male,,37,Trer'i's,,
Githyanki,Male,,38,Kil'a'c,,
Githyanki,Male,,39,Lamardon,,
Githyanki,Male,,40,Kipon,,
Githyanki,Male,,41,Da'amas,,
Githyanki,Male,,42,Xonas,,
Githyanki,Male,,43,Vririth,,
Githyanki,Male,,44,Dinis,,
Githyanki,Male,,45,Osoc,,
Githyanki,Male,,46,Xan,,
Githyanki,Male,,47,Elan,,
Githyanki,Male,,48,Trisith,,
Githyanki,Male,,49,Rydon,,
Githyanki,Male,,50,Vrenoth,,
Githzerai,Female,,1,Nagrzin,,
Githzerai,Female,,2,Hanra,,
Githzerai,Female,,3,Niarith,,
Githzerai,Female,,4,Nalmarin,,
Githzerai,Female,,5,Sharmenah,,
Githzerai,Female,,6,Uwihn,,
Githzerai,Female,,7,Erzhniya,,
Githzerai,Female,,8,Raszith,,
Githzerai,Female,,9,Liranith,,
Githzerai,Female,,10,Lirnel,,
Githzerai,Female,,11,Immiza,,
Githzerai,Female,,12,Genrniya,,
Githzerai,Female,,13,Ezherah,,
Githzerai,Female,,14,Immilaka,,
Githzerai,Female,,15,Marmaka,,
Githzerai,Female,,16,Janerath,,
Githzerai,Female,,17,Ilnanith,,
Githzerai,Female,,18,Shamnia,,
Githzerai,Female,,19,Arwal,,
Githzerai,Female,,20,Sharmla,,
Githzerai,Female,,21,Lorin,,
Githzerai,Female,,22,Umiren,,
Githzerai,Female,,23,Lirayah,,
Githzerai,Female,,24,Lazanya,,
Githzerai,Female,,25,Arwyara,,
Githzerai,Female,,26,Ohnmina,,
Githzerai,Female,,27,Lazeah,,
Githzerai,Female,,28,Immiliren,,
Githzerai,Female,,29,Eleka,,
Githzerai,Female,,30,Ashila,,
Githzerai,Female,,31,Lirela,,
Githzerai,Female,,32,Ormina,,
Githzerai,Female,,33,Urnel,,
Githzerai,Female,,34,Loral,,
Githzerai,Female,,35,Oralin,,
Githzerai,Female,,36,Izines,,
Githzerai,Female,,37,Greliris,,
Githzerai,Female,,38,Khazeah,,
Githzerai,Female,,39,Ohneya,,
Githzerai,Female,,40,Marmarin,,
Githzerai,Female,,41,Dharalin,,
Githzerai,Female,,42,Immelzal,,
Githzerai,Female,,43,Helnera,,
Githzerai,Female,,44,Umelzal,,
Githzerai,Female,,45,Genryara,,
Githzerai,Female,,46,Khazelya,,
Githzerai,Female,,47,Uralla,,
Githzerai,Female,,48,Grinira,,
Githzerai,Female,,49,Almiza,,
Githzerai,Female,,50,Arwal,,
Githzerai,Male,,1,Ilnanith,,
Githzerai,Male,,2,Sakk,,
Githzerai,Male,,3,Unakk,,
Githzerai,Male,,4,Rarm,,
Githzerai,Male,,5,Ferzar,,
Githzerai,Male,,6,Oralin,,
Githzerai,Male,,7,Hullak,,
Githzerai,Male,,8,Zradran,,
Githzerai,Male,,9,Barmak,,
Githzerai,Male,,10,Unlian,,
Githzerai,Male,,11,Duth,,
Githzerai,Male,,12,Rurm,,
Githzerai,Male,,13,Shralian,,
Githzerai,Male,,14,Karth,,
Githzerai,Male,,15,Uragor,,
Githzerai,Male,,16,Furdak,,
Githzerai,Male,,17,Granrath,,
Githzerai,Male,,18,Drokk,,
Githzerai,Male,,19,Amrm,,
Githzerai,Male,,20,Rarth,,
Githzerai,Male,,21,Genrniya,,
Githzerai,Male,,22,Xok,,
Githzerai,Male,,23,Rarath,,
Githzerai,Male,,24,Nalid,,
Githzerai,Male,,25,Darzth,,
Githzerai,Male,,26,Mud,,
Githzerai,Male,,27,Numag,,
Githzerai,Male,,28,Xhalian,,
Githzerai,Male,,29,Kroth,,
Githzerai,Male,,30,Shagor,,
Githzerai,Male,,31,Ganrg,,
Githzerai,Male,,32,Krezmina,,
Githzerai,Male,,33,Xhath,,
Githzerai,Male,,34,Sharm,,
Githzerai,Male,,35,Hrarm,,
Githzerai,Male,,36,Narm,,
Githzerai,Male,,37,Grelid,,
Githzerai,Male,,38,Dorlian,,
Githzerai,Male,,39,Drath,,
Githzerai,Male,,40,Ontar,,
Githzerai,Male,,41,Narzar,,
Githzerai,Male,,42,Fak,,
Githzerai,Male,,43,Nargh,,
Githzerai,Male,,44,Ferak,,
Githzerai,Male,,45,Narad,,
Githzerai,Male,,46,Ringh,,
Githzerai,Male,,47,Rhukk,,
Githzerai,Male,,48,Hrakiak,,
Githzerai,Male,,49,Granag,,
Githzerai,Male,,50,Arnod,,
Goblin,Female,,1,Gobara,,
Goblin,Female,,2,Jiggle,,
Goblin,Female,,3,Grogga,,
Goblin,Female,,4,Glinka,,
Goblin,Female,,5,Grizzle,,
Goblin,Female,,6,Sizzle,,
Goblin,Female,,7,Snuffla,,
Goblin,Female,,8,Zibla,,
Goblin,Female,,9,Snorkle,,
Goblin,Female,,10,Razzla,,
Goblin,Female,,11,Rukka,,
Goblin,Female,,12,Sniggle,,
Goblin,Female,,13,Snarla,,
Goblin,Female,,14,Wriggle,,
Goblin,Female,,15,Zizzi,,
Goblin,Female,,16,Wizzle,,
Goblin,Female,,17,Blip,,
Goblin,Female,,18,Blinka,,
Goblin,Female,,19,Jibla,,
Goblin,Female,,20,Zinka,,
Goblin,Female,,21,Zibber,,
Goblin,Female,,22,Gribble,,
Goblin,Female,,23,Quizzle,,
Goblin,Female,,24,Blizzle,,
Goblin,Female,,25,Trogga,,
Goblin,Female,,26,Snapple,,
Goblin,Female,,27,Quibble,,
Goblin,Female,,28,Spindle,,
Goblin,Female,,29,Skribble,,
Goblin,Female,,30,Gobletta,,
Goblin,Female,,31,Gnashla,,
Goblin,Female,,32,Zizzle,,
Goblin,Female,,33,Squigga,,
Goblin,Female,,34,Jumble,,
Goblin,Female,,35,Snarka,,
Goblin,Female,,36,Snippet,,
Goblin,Female,,37,Tinkla,,
Goblin,Female,,38,Snaggla,,
Goblin,Female,,39,Snatcha,,
Goblin,Female,,40,Mizzle,,
Goblin,Female,,41,Krazzle,,
Goblin,Female,,42,Krink,,
Goblin,Female,,43,Grikka,,
Goblin,Female,,44,Jinxla,,
Goblin,Female,,45,Nixi,,
Goblin,Female,,46,Snorka,,
Goblin,Female,,47,Fizzle,,
Goblin,Female,,48,Quirka,,
Goblin,Female,,49,Shrinka,,
Goblin,Female,,50,Snickle,,
Goblin,Male,,1,Snaggletch,,
Goblin,Male,,2,Quibletch,,
Goblin,Male,,3,Squigglork,,
Goblin,Male,,4,Squallk,,
Goblin,Male,,5,Grotashk,,
Goblin,Male,,6,Wobblork,,
Goblin,Male,,7,Jumblork,,
Goblin,Male,,8,Snippetch,,
Goblin,Male,,9,Mizzlork,,
Goblin,Male,,10,Wizzlork,,
Goblin,Male,,11,Tinkashk,,
Goblin,Male,,12,Razzmashk,,
Goblin,Male,,13,Snigglork,,
Goblin,Male,,14,Slinklork,,
Goblin,Male,,15,Snicklork,,
Goblin,Male,,16,Squintk,,
Goblin,Male,,17,Glimmork,,
Goblin,Male,,18,Squirtlork,,
Goblin,Male,,19,Snickork,,
Goblin,Male,,20,Blipnashk,,
Goblin,Male,,21,Thudnashk,,
Goblin,Male,,22,Snatchk,,
Goblin,Male,,23,Snapplesh,,
Goblin,Male,,24,Snarlork,,
Goblin,Male,,25,Shizzlork,,
Goblin,Male,,26,Skribblork,,
Goblin,Male,,27,Fizzlork,,
Goblin,Male,,28,Grizzlepsh,,
Goblin,Male,,29,Quarklork,,
Goblin,Male,,30,Rikklork,,
Goblin,Male,,31,Snorklork,,
Goblin,Male,,32,Snazzmashk,,
Goblin,Male,,33,Squabblork,,
Goblin,Male,,34,Jiblitch,,
Goblin,Male,,35,Snorkmashk,,
Goblin,Male,,36,Nacklork,,
Goblin,Male,,37,Grikashk,,
Goblin,Male,,38,Snaggletouth,,
Goblin,Male,,39,Goblark,,
Goblin,Male,,40,Gobblepsh,,
Goblin,Male,,41,Snagglerk,,
Goblin,Male,,42,Grizzlork,,
Goblin,Male,,43,Snippetch,,
Goblin,Male,,44,Nibblorsh,,
Goblin,Male,,45,Grizznash,,
Goblin,Male,,46,Zizzlork,,
Goblin,Male,,47,Squawkk,,
Goblin,Male,,48,Snitchk,,
Goblin,Male,,49,Blustork,,
Goblin,Male,,50,Snorklork,,
Goliath,Female,,1,Thraja,1,Stoneheart
Goliath,Female,,2,Krivka,2,Ironfist
Goliath,Female,,3,Vola,3,Thunderstrike
Goliath,Female,,4,Grova,4,Bearclaw
Goliath,Female,,5,Shandri,5,Frostjaw
Goliath,Female,,6,Olga,6,Stormrider
Goliath,Female,,7,Kalla,7,Swiftfoot
Goliath,Female,,8,Hurna,8,Granitepeak
Goliath,Female,,9,Mika,9,Giantslayer
Goliath,Female,,10,Greta,10,Windrider
Goliath,Female,,11,Thorga,11,Thunderbeard
Goliath,Female,,12,Bruni,12,Stormcaller
Goliath,Female,,13,Ylva,13,Frostgrip
Goliath,Female,,14,Kavara,14,Skywatcher
Goliath,Female,,15,Zorna,15,Boulderheart
Goliath,Female,,16,Elna,16,Ironscale
Goliath,Female,,17,Karga,17,Earthwalker
Goliath,Female,,18,Rona,18,Frostblade
Goliath,Female,,19,Urga,19,Thunderpeak
Goliath,Female,,20,Elska,20,Stonebreaker
Goliath,Female,,21,Draga,21,Stormbringer
Goliath,Female,,22,Hilda,22,Thunderfoot
Goliath,Female,,23,Thyna,23,Ironheart
Goliath,Female,,24,Grenda,24,Frostweaver
Goliath,Female,,25,Kryna,25,Bearwarden
Goliath,Female,,26,Thessa,26,Stormshadow
Goliath,Female,,27,Orva,27,Thunderstrike
Goliath,Female,,28,Kella,28,Frostwind
Goliath,Female,,29,Gritha,29,Rockseeker
Goliath,Female,,30,Skadi,30,Thunderheart
Goliath,Female,,31,Friga,31,Stonegaze
